county,town,precinct,office,district,party,candidate,votes
Windham,Stratton,NA,U.S. Senate,NA,Democratic,Patrick Leahy,40
Rutland,Sudbury,NA,U.S. Senate,NA,Democratic,Patrick Leahy,150
Bennington,Sunderland,NA,U.S. Senate,NA,Democratic,Patrick Leahy,224
Caledonia,Sutton,NA,U.S. Senate,NA,Democratic,Patrick Leahy,165
Franklin,Swanton,NA,U.S. Senate,NA,Democratic,Patrick Leahy,"1,139"
Orange,Thetford,NA,U.S. Senate,NA,Democratic,Patrick Leahy,867
Rutland,Tinmouth,NA,U.S. Senate,NA,Democratic,Patrick Leahy,147
Orange,Topsham,NA,U.S. Senate,NA,Democratic,Patrick Leahy,188
Windham,Townshend,NA,U.S. Senate,NA,Democratic,Patrick Leahy,329
Orleans,Troy,NA,U.S. Senate,NA,Democratic,Patrick Leahy,252
Orange,Tunbridge,NA,U.S. Senate,NA,Democratic,Patrick Leahy,377
Chittenden,Underhill,NA,U.S. Senate,NA,Democratic,Patrick Leahy,"1,044"
Addison,Vergennes,NA,U.S. Senate,NA,Democratic,Patrick Leahy,635
Windham,Vernon,NA,U.S. Senate,NA,Democratic,Patrick Leahy,373
Orange,Vershire,NA,U.S. Senate,NA,Democratic,Patrick Leahy,145
Essex,Victory,NA,U.S. Senate,NA,Democratic,Patrick Leahy,14
Washington,Waitsfield,NA,U.S. Senate,NA,Democratic,Patrick Leahy,627
Caledonia,Walden,NA,U.S. Senate,NA,Democratic,Patrick Leahy,271
Rutland,Wallingford,NA,U.S. Senate,NA,Democratic,Patrick Leahy,503
Addison,Waltham,NA,U.S. Senate,NA,Democratic,Patrick Leahy,159
Windham,Wardsboro,NA,U.S. Senate,NA,Democratic,Patrick Leahy,181
Washington,Warren,NA,U.S. Senate,NA,Democratic,Patrick Leahy,590
Orange,Washington,NA,U.S. Senate,NA,Democratic,Patrick Leahy,238
Washington,Waterbury,NA,U.S. Senate,NA,Democratic,Patrick Leahy,"1,615"
Caledonia,Waterford,NA,U.S. Senate,NA,Democratic,Patrick Leahy,253
Lamoille,Waterville,NA,U.S. Senate,NA,Democratic,Patrick Leahy,168
Windsor,Weathersfield,NA,U.S. Senate,NA,Democratic,Patrick Leahy,589
Rutland,Wells,NA,U.S. Senate,NA,Democratic,Patrick Leahy,186
Orange,W. Fairlee,NA,U.S. Senate,NA,Democratic,Patrick Leahy,127
Rutland,W. Haven,NA,U.S. Senate,NA,Democratic,Patrick Leahy,58
Rutland,W. Rutland,NA,U.S. Senate,NA,Democratic,Patrick Leahy,392
Windsor,W. Windsor,NA,U.S. Senate,NA,Democratic,Patrick Leahy,339
Orleans,Westfield,NA,U.S. Senate,NA,Democratic,Patrick Leahy,123
Chittenden,Westford,NA,U.S. Senate,NA,Democratic,Patrick Leahy,664
Windham,Westminster,Windham 4,U.S. Senate,NA,Democratic,Patrick Leahy,45
Windham,Westminster,Windham 5,U.S. Senate,NA,Democratic,Patrick Leahy,906
Orleans,Westmore,NA,U.S. Senate,NA,Democratic,Patrick Leahy,95
Windsor,Weston,NA,U.S. Senate,NA,Democratic,Patrick Leahy,207
Addison,Weybridge,NA,U.S. Senate,NA,Democratic,Patrick Leahy,324
Caledonia,Wheelock,NA,U.S. Senate,NA,Democratic,Patrick Leahy,142
Addison,Whiting,NA,U.S. Senate,NA,Democratic,Patrick Leahy,115
Windham,Whitingham,NA,U.S. Senate,NA,Democratic,Patrick Leahy,195
Orange,Williamstown,NA,U.S. Senate,NA,Democratic,Patrick Leahy,657
Chittenden,Williston,NA,U.S. Senate,NA,Democratic,Patrick Leahy,"2,646"
Windham,Wilmington,NA,U.S. Senate,NA,Democratic,Patrick Leahy,399
Windham,Windham,NA,U.S. Senate,NA,Democratic,Patrick Leahy,115
Windsor,Windsor,NA,U.S. Senate,NA,Democratic,Patrick Leahy,706
Bennington,Winhall,NA,U.S. Senate,NA,Democratic,Patrick Leahy,215
Chittenden,Winooski,NA,U.S. Senate,NA,Democratic,Patrick Leahy,"1,338"
Lamoille,Wolcott,NA,U.S. Senate,NA,Democratic,Patrick Leahy,453
Washington,Woodbury,NA,U.S. Senate,NA,Democratic,Patrick Leahy,270
Bennington,Woodford,NA,U.S. Senate,NA,Democratic,Patrick Leahy,93
Windsor,Woodstock,NA,U.S. Senate,NA,Democratic,Patrick Leahy,992
Washington,Worcester,NA,U.S. Senate,NA,Democratic,Patrick Leahy,335
Addison,Addison,NA,U.S. Senate,NA,Republican,Len Britton,297
Orleans,Albany,NA,U.S. Senate,NA,Republican,Len Britton,120
Grand Isle,Alburgh,NA,U.S. Senate,NA,Republican,Len Britton,274
Windsor,Andover,NA,U.S. Senate,NA,Republican,Len Britton,97
Bennington,Arlington,NA,U.S. Senate,NA,Republican,Len Britton,314
Windham,Athens,NA,U.S. Senate,NA,Republican,Len Britton,41
Franklin,Bakersfield,NA,U.S. Senate,NA,Republican,Len Britton,168
Windsor,Baltimore,NA,U.S. Senate,NA,Republican,Len Britton,28
Windsor,Barnard,NA,U.S. Senate,NA,Republican,Len Britton,154
Caledonia,Barnet,NA,U.S. Senate,NA,Republican,Len Britton,308
Washington,Barre City,Washington 3-1,U.S. Senate,NA,Republican,Len Britton,442
Washington,Barre City,Washington 3-2,U.S. Senate,NA,Republican,Len Britton,357
Washington,Barre City,Washington 3-3,U.S. Senate,NA,Republican,Len Britton,61
Washington,Barre Town,NA,U.S. Senate,NA,Republican,Len Britton,"1,348"
Orleans,Barton,NA,U.S. Senate,NA,Republican,Len Britton,289
Lamoille,Belvidere,NA,U.S. Senate,NA,Republican,Len Britton,54
Bennington,Bennington,Bennington 2-1,U.S. Senate,NA,Republican,Len Britton,548
Bennington,Bennington,Bennington 2-2,U.S. Senate,NA,Republican,Len Britton,544
Rutland,Benson,NA,U.S. Senate,NA,Republican,Len Britton,140
Franklin,Berkshire,NA,U.S. Senate,NA,Republican,Len Britton,148
Washington,Berlin,NA,U.S. Senate,NA,Republican,Len Britton,355
Windsor,Bethel,NA,U.S. Senate,NA,Republican,Len Britton,225
Essex,Bloomfield,NA,U.S. Senate,NA,Republican,Len Britton,30
Chittenden,Bolton,NA,U.S. Senate,NA,Republican,Len Britton,138
Orange,Bradford,NA,U.S. Senate,NA,Republican,Len Britton,348
Orange,Braintree,NA,U.S. Senate,NA,Republican,Len Britton,170
Rutland,Brandon,NA,U.S. Senate,NA,Republican,Len Britton,506
Windham,Brattleboro,Windham 3-1,U.S. Senate,NA,Republican,Len Britton,336
Windham,Brattleboro,Windham 3-2,U.S. Senate,NA,Republican,Len Britton,177
Windham,Brattleboro,Windham 3-3,U.S. Senate,NA,Republican,Len Britton,156
Windsor,Bridgewater,NA,U.S. Senate,NA,Republican,Len Britton,160
Addison,Bridport,NA,U.S. Senate,NA,Republican,Len Britton,205
Essex,Brighton,NA,U.S. Senate,NA,Republican,Len Britton,183
Addison,Bristol,NA,U.S. Senate,NA,Republican,Len Britton,450
Orange,Brookfield,NA,U.S. Senate,NA,Republican,Len Britton,195
Windham,Brookline,NA,U.S. Senate,NA,Republican,Len Britton,61
Orleans,Brownington,NA,U.S. Senate,NA,Republican,Len Britton,121
Essex,Brunswick,NA,U.S. Senate,NA,Republican,Len Britton,15
Caledonia,Burke,NA,U.S. Senate,NA,Republican,Len Britton,232
Chittenden,Burlington,Chittenden 3-1,U.S. Senate,NA,Republican,Len Britton,703
Chittenden,Burlington,Chittenden 3-2,U.S. Senate,NA,Republican,Len Britton,355
Chittenden,Burlington,Chittenden 3-3,U.S. Senate,NA,Republican,Len Britton,209
Chittenden,Burlington,Chittenden 3-4,U.S. Senate,NA,Republican,Len Britton,171
Chittenden,Burlington,Chittenden 3-5,U.S. Senate,NA,Republican,Len Britton,477
Chittenden,Burlington,Chittenden 3-6,U.S. Senate,NA,Republican,Len Britton,45
Washington,Cabot,NA,U.S. Senate,NA,Republican,Len Britton,168
Washington,Calais,NA,U.S. Senate,NA,Republican,Len Britton,177
Lamoille,Cambridge,NA,U.S. Senate,NA,Republican,Len Britton,389
Essex,Canaan,NA,U.S. Senate,NA,Republican,Len Britton,102
Rutland,Castleton,NA,U.S. Senate,NA,Republican,Len Britton,540
Windsor,Cavendish,NA,U.S. Senate,NA,Republican,Len Britton,194
Orleans,Charleston,NA,U.S. Senate,NA,Republican,Len Britton,124
Chittenden,Charlotte,NA,U.S. Senate,NA,Republican,Len Britton,521
Orange,Chelsea,NA,U.S. Senate,NA,Republican,Len Britton,223
Windsor,Chester,NA,U.S. Senate,NA,Republican,Len Britton,346
Rutland,Chittenden,NA,U.S. Senate,NA,Republican,Len Britton,258
Rutland,Clarendon,NA,U.S. Senate,NA,Republican,Len Britton,461
Chittenden,Colchester,Chittenden 7-1,U.S. Senate,NA,Republican,Len Britton,787
Chittenden,Colchester,Chittenden 7-2,U.S. Senate,NA,Republican,Len Britton,"1,080"
Essex,Concord,NA,U.S. Senate,NA,Republican,Len Britton,169
Orange,Corinth,NA,U.S. Senate,NA,Republican,Len Britton,201
Addison,Cornwall,NA,U.S. Senate,NA,Republican,Len Britton,163
Orleans,Coventry,NA,U.S. Senate,NA,Republican,Len Britton,113
