county,town,precinct,office,district,party,candidate,votes
Essex,E. Haven,NA,U.S. Senate,NA,Republican,Write-Ins,5
Washington,E. Montpelier,NA,U.S. Senate,NA,Republican,Write-Ins,3
Lamoille,Eden,NA,U.S. Senate,NA,Republican,Write-Ins,4
Lamoille,Elmore,NA,U.S. Senate,NA,Republican,Write-Ins,0
Franklin,Enosburgh,NA,U.S. Senate,NA,Republican,Write-Ins,22
Chittenden,Essex,Chittenden 6-1,U.S. Senate,NA,Republican,Write-Ins,7
Chittenden,Essex,Chittenden 6-2,U.S. Senate,NA,Republican,Write-Ins,6
Chittenden,Essex,Chittenden 6-3,U.S. Senate,NA,Republican,Write-Ins,0
Rutland,Fair Haven,NA,U.S. Senate,NA,Republican,Write-Ins,8
Franklin,Fairfax,NA,U.S. Senate,NA,Republican,Write-Ins,3
Franklin,Fairfield,NA,U.S. Senate,NA,Republican,Write-Ins,26
Orange,Fairlee,NA,U.S. Senate,NA,Republican,Write-Ins,2
Washington,Fayston,NA,U.S. Senate,NA,Republican,Write-Ins,1
Addison,Ferrisburgh,NA,U.S. Senate,NA,Republican,Write-Ins,0
Franklin,Fletcher,NA,U.S. Senate,NA,Republican,Write-Ins,2
Franklin,Franklin,NA,U.S. Senate,NA,Republican,Write-Ins,12
Franklin,Georgia,NA,U.S. Senate,NA,Republican,Write-Ins,7
Orleans,Glover,NA,U.S. Senate,NA,Republican,Write-Ins,11
Addison,Goshen,NA,U.S. Senate,NA,Republican,Write-Ins,0
Windham,Grafton,NA,U.S. Senate,NA,Republican,Write-Ins,0
Essex,Granby,NA,U.S. Senate,NA,Republican,Write-Ins,1
Grand Isle,Grand Isle,NA,U.S. Senate,NA,Republican,Write-Ins,15
Addison,Granville,NA,U.S. Senate,NA,Republican,Write-Ins,0
Orleans,Greensboro,NA,U.S. Senate,NA,Republican,Write-Ins,1
Caledonia,Groton,NA,U.S. Senate,NA,Republican,Write-Ins,3
